X,Y,ID,FacilityNbr,FacilityStatus,FacilityName,LicenseType,StreetNbr,StreetName,City,State,Zip,County,OBLicenseNbr,OBBusinessName,OBFName,OBLName,OBTitle,OBAddress,OBAddress2,OBCity,OBState,OBZip,OBPhone1,OBPhone2,OBFax,Date_Opened,Date_Closed,Latitude,Longitude,Addr1,Addr2,F28,Bing,Type_,FFStationNetwork,FFStationNbr,StationNetwork,StationNbr,Geographic_Region,ACO,ACO_Name,ACO_PhoneNbr,DSE,DSE_Name,DSE_PhoneNbr,Field_FLSO,FLSO_Name,FLSO_PhoneNbr,SenateDistrict,AssemblyDistrict,CongressionalDistrict,Alirts_Facility_id,RCO,RCO_Name,RCO_PhoneNbr,PT1,PT1FullName,PT2,PT2FullName,RESPONSIBLE_REGION,ProposedBldgs,ObjectId
-13098441.1130585,3970008.42817999,575,12804,A,Providence Mission Hospital,General Acute Care,27700,Medical Center Rd.,Mission Viejo,CA,92691,Orange,OB12804,PROVIDENCE MISSION HOSPITAL,NullValue,NullValue,NullValue,27700 Medical Center Road,NullValue,Mission Viejo,CA,92691,9493652383,NullValue,9493652056,1971/08/10 00:00:00+00,1800/01/01 00:00:00+00,33.5610161,-117.6652985,"27700, Medical Center Rd., Mission Viejo, CA, 92691","27700 Medical Center Rd., Mission Viejo, CA 92691",,,,,,,,South Los Angeles Region,JFARAG,Joseph Farag,9165484443,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,38,71,40,290,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,678
-13185272.2751003,4037696.64603618,577,12817,A,Resnick Neuropsychiatric Hospital at UCLA,Acute Psychiatric Hospital,150,Medical Plaza,Los Angeles,CA,90095,Los Angeles,OB99999,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,NullValue,1957/11/01 00:00:00+00,1800/01/01 00:00:00+00,34.0662157,-118.4453161,"150, Medical Plaza, Los Angeles, CA, 90095","150 Medical Plaza, Los Angeles, CA 90095",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,BLIAO,Ben Liao,9162082550,DJOHNSON,Dana Johnson,3108252684,24,51,36,217,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,680
-13677135.8199058,4668452.85101727,578,12823,A,Healdsburg Hospital,General Acute Care,1375,University Street,Healdsburg,CA,95448,Sonoma,OB12823,HEALDSBURG HOSPITAL,NullValue,NullValue,NullValue,1375 University Street,NullValue,Healdsburg,CA,95448,7074316500,NullValue,NullValue,1972/01/10 00:00:00+00,1800/01/01 00:00:00+00,38.6274938,-122.8638015,"1375, University Street, Healdsburg, CA, 95448","1375 University Street, Healdsburg, CA 95448",,,,,,,,North Region,KPOTTER,Keith Potter,5109672043,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,2,2,506,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,681
-13195786.1672348,4052897.19928711,579,12824,A,Tarzana Treatment Center,Acute Psychiatric Hospital,18646,Oxnard St.,Tarzana,CA,91356,Los Angeles,OB12824,TARZANA TREATMENT CENTER,NullValue,NullValue,NullValue,18646 OXNARD STREET,NullValue,TARZANA,CA,91356,8189961051,NullValue,,1970/07/01 00:00:00+00,1800/01/01 00:00:00+00,34.179256,-118.539764,"18646, Oxnard St., Tarzana, CA, 91356","18646 Oxnard St., Tarzana, CA 91356",,,,,,,,North Los Angeles Region,TEVANS,Tyler Evans,5592702895,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,27,46,32,203,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,682
-13152409.8597303,4009983.24369144,580,12831,A,UCI Health-Lakewood,General Acute Care,3700,E South St,Lakewood,CA,90712,Los Angeles,OB12831,UCI HEALTH-LAKEWOOD,NullValue,NullValue,NullValue,3700 E. South St.,NullValue,Lakewood,CA,90712,5625312550,NullValue,5626020083,1972/05/17 00:00:00+00,1800/01/01 00:00:00+00,33.859734,-118.150108,"3700, E South St, Lakewood, CA, 90712","3700 E South St, Lakewood, CA 90712",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,TCHIU,Thomas Chiu,9096311605,MFONG1,Melvin Fong,2136206509,33,62,44,126,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,683
-13128393.3809044,3990461.60562168,581,12834,A,UCI Health-Fountain Valley,General Acute Care,17100,Euclid St.,Fountain Valley,CA,92708,Orange,OB12834,UCI HEALTH-FOUNTAIN VALLEY,NullValue,NullValue,NullValue,17100 Euclid Avenue,NullValue,Fountain Valley,CA,92708,7149668191,NullValue,7149668039,1971/11/01 00:00:00+00,1800/01/01 00:00:00+00,33.7139854,-117.9343643,"17100, Euclid St., Fountain Valley, CA, 92708","17100 Euclid St., Fountain Valley, CA 92708",,,,,,,,South Los Angeles Region,JFARAG,Joseph Farag,9165484443,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,36,70,45,282,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,684
-13144625.2877391,4006477.44807202,583,12841,A,Pacific Gardens Medical Center,General Acute Care,21530,Pioneer Blvd,Hawaiian Gardens,CA,90716,Los Angeles,OB12841,PACIFIC GARDENS MEDICAL CENTER,NullValue,NullValue,NullValue,21530 Pioneer Blvd,NullValue,Hawaiian Gardens,CA,90716,5628600401,NullValue,5629245871,1972/01/28 00:00:00+00,2021/08/23 00:00:00+00,33.833578,-118.080178,"21530, Pioneer Blvd, Hawaiian Gardens, CA, 90716","21530 Pioneer Blvd, Hawaiian Gardens, CA 90716",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,36,67,45,115,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,686
-13030758.6734131,3865651.86682218,585,12872,A,UC San Diego Health - East Campus Medical Center,General Acute Care,6655,Alvarado Rd,San Diego,CA,92120,San Diego,OB12872,UC SAN DIEGO HEALTH - EAST CAMPUS MEDICAL CENTER,NullValue,NullValue,NullValue,6655 Alvarado Road,NullValue,San Diego,CA,92120,6195436475,NullValue,NullValue,1972/08/11 00:00:00+00,1800/01/01 00:00:00+00,32.7763214,-117.0572968,"6655, Alvarado Rd, San Diego, CA, 92120","6655 Alvarado Rd, San Diego, CA 92120",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,78,51,383,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,688
-13181512.8711809,4036754.9739406,586,12874,A,"California Rehabilitation Institute, LLC",General Acute Care,2070,Century Park E,Los Angeles,CA,90067,Los Angeles,OB12874,CALIFORNIA REHABILITATION INSTITUTE,NullValue,NullValue,NullValue,2070 Century Park E,NullValue,Los Angeles,CA,90067,3107724000,NullValue,3102775735,1972/04/27 00:00:00+00,1800/01/01 00:00:00+00,34.0592079,-118.4115448,"2070, Century Park E, Los Angeles, CA, 90067","2070 Century Park E, Los Angeles, CA 90067",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,28,55,37,114,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,689
-13177463.4020643,4033997.63317754,587,12875,A,Kaiser Foundation Hospital-West LA,General Acute Care,6041,Cadillac Ave,Los Angeles,CA,90034,Los Angeles,OB12875,KAISER FOUNDATION HOSPITAL-WEST LA,Mark,Itzigsohn,NullValue,74 N. Fair Oaks Avenue,NullValue,Pasadena,CA,91103,6262382803,NullValue,3238572694,1974/09/16 00:00:00+00,1800/01/01 00:00:00+00,34.0386848,-118.3751678,"6041, Cadillac Ave, Los Angeles, CA, 90034","6041 Cadillac Ave, Los Angeles, CA 90034",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,28,55,37,153,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,690
-13151020.4366379,4035539.72222884,588,12878,A,Monterey Park Hospital,General Acute Care,900,S. Atlantic Blvd.,Monterey Park,CA,91754,Los Angeles,OB12878,MONTEREY PARK HOSPITAL,NullValue,NullValue,NullValue,900 So. Atlantic Blvd.,NullValue,Monterey Park,CA,91754,6265709000,NullValue,6262814719,1972/12/04 00:00:00+00,1800/01/01 00:00:00+00,34.0501633,-118.1376266,"900, S. Atlantic Blvd., Monterey Park, CA, 91754","900 S. Atlantic Blvd., Monterey Park, CA 91754",,,,,,,,North Los Angeles Region,SMCKEY,Sara McKey,2138149629,JPAN,James Pan,2133938127,WMOSS,William Moss,2138421655,25,49,28,173,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,691
-13249212.2981806,4216103.38291837,589,12881,A,Adventist Health Bakersfield,General Acute Care,2615,Chester Avenue,Bakersfield,CA,93301,Kern,OB12881,ADVENTIST HEALTH BAKERSFIELD,NullValue,NullValue,NullValue,2615 Eye Street,NullValue,Bakersfield,CA,93301,6613953000,NullValue,6613245162,1973/05/01 00:00:00+00,1800/01/01 00:00:00+00,35.3833771,-119.0196991,"2615, Chester Avenue, Bakersfield, CA, 93301","2615 Chester Avenue, Bakersfield, CA 93301",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,12,32,20,83,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,692
-13558796.7001343,4472528.11582352,592,12952,A,Kaiser Foundation Hospital-San Jose,General Acute Care,250,Hospital Parkway,San Jose,CA,95119,Santa Clara,OB12952,KAISER FOUNDATION HOSPITAL-SAN JOSE,NullValue,NullValue,NullValue,250 Hospital Parkway,NullValue,San Jose,CA,95119,4089723000,NullValue,4089726456,1973/12/01 00:00:00+00,1800/01/01 00:00:00+00,37.2393951,-121.8007431,"250, Hospital Parkway, San Jose, CA, 95119","250 Hospital Parkway, San Jose, CA 95119",,,,,,,,Coastal Region,SJACKSON,Stephen Jackson,9162046789,IKHARITO,Igor Kharitonoff,6502233971,GPAUL,Gregory Paul,9165910354,15,28,19,479,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,695
-13430662.4559165,4201723.81753907,593,12964,A,French Hospital Medical Center,General Acute Care,1911,Johnson Avenue,San Luis Obispo,CA,93401,San Luis Obispo,OB12964,French Hospital Medical Center,NullValue,NullValue,NullValue,1911 Johnson Avenue,NullValue,San Luis Obispo,CA,93401,8055426300,NullValue,,1972/09/26 00:00:00+00,1800/01/01 00:00:00+00,35.2779935,-120.6496936,"1911, Johnson Avenue, San Luis Obispo, CA, 93401","1911 Johnson Avenue, San Luis Obispo, CA 93401",,,,,,,,Central Region,RHAGGART,Bob Haggarty,2138421077,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,17,30,24,443,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,696
-13101838.3056188,4039363.78394393,597,12992,A,Montclair Hospital Medical Center,General Acute Care,5000,San Bernardino St,Montclair,CA,91763,San Bernardino,OB12992,MONTCLAIR HOSPITAL MEDICAL CENTER,NullValue,NullValue,NullValue,5000 San Bernardino Street,NullValue,Montclair,CA,91763,9096258221,NullValue,NullValue,1972/08/07 00:00:00+00,1800/01/01 00:00:00+00,34.0786209,-117.695816,"5000, San Bernardino St, Montclair, CA, 91763","5000 San Bernardino St, Montclair, CA 91763",,,,,,,,South Region,MLOLLIS,Michael Lollis,9167201230,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,22,53,35,360,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,700
-13516031.0356965,4644909.18138668,598,13012,A,Methodist Hospital of Sacramento,General Acute Care,7500,Hospital Dr,Sacramento,CA,95823,Sacramento,OB13012,METHODIST HOSPITAL OF SACRAMENTO,NullValue,NullValue,NullValue,7500 Hospital Drive,NullValue,Sacramento,CA,95823,9164233000,NullValue,9164236045,1973/10/24 00:00:00+00,1800/01/01 00:00:00+00,38.4620781,-121.4165726,"7500, Hospital Dr, Sacramento, CA, 95823","7500 Hospital Dr, Sacramento, CA 95823",,,,,,,,North Region,JYEE-OYOUNG,Janice Yee-Oyoung,9162842739,NSTEPT,Jake Stept,9167045177,MMCCLURE,Mark McClure,9168623976,8,10,7,344,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,701
-13333986.9105537,4417227.29712551,599,13018,A,Kaiser Foundation Hospital - Fresno,General Acute Care,7300,N Fresno St,Fresno,CA,93720,Fresno,OB13018,KAISER FOUNDATION HOSPITAL - FRESNO,NullValue,NullValue,NullValue,"1950 Franklin Street, 2nd Floor",NullValue,Oakland,CA,95670,5109872122,NullValue,5108735059,1995/02/23 00:00:00+00,1800/01/01 00:00:00+00,36.8428688,-119.7812424,"7300, N Fresno St, Fresno, CA, 93720","7300 N Fresno St, Fresno, CA 93720",,,,,,,,Central Region,GCHRISTIANSEN,George Christiansen,9094969509,DMAYER,Douglas Mayer,9165297701,ABILLIET,Adam Billiet,9162046950,12,8,5,62,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,702
-13139976.1405256,4008346.37965364,600,13019,A,La Palma Intercommunity Hospital,General Acute Care,7901,Walker St.,La Palma,CA,90623,Orange,OB13019,La Palma Intercommunity Hospital,NullValue,NullValue,NullValue,7901 Walker Street,NullValue,La Palma,CA,90623,7146706088,NullValue,7145624013,1972/05/30 00:00:00+00,1800/01/01 00:00:00+00,33.8475227,-118.038414,"7901, Walker St., La Palma, CA, 90623","7901 Walker St., La Palma, CA 90623",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,36,67,45,286,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,703
-13043065.7333011,3990976.43482743,705,16148,A,Menifee Global Medical Center,General Acute Care,28400,McCall Blvd.,Sun City,CA,92585,Riverside,OB16148,MENIFEE GLOBAL MEDICAL CENTER,NullValue,NullValue,NullValue,1117 E. Devonshire Avenue,NullValue,Hemet,CA,92454,9516522811,NullValue,9517664619,1989/06/05 00:00:00+00,1800/01/01 00:00:00+00,33.7178323,-117.167853,"28400, McCall Blvd., Sun City, CA, 92585","28400 McCall Blvd., Sun City, CA 92585",,,,,,,,South Region,EMARQUEZ,Eduardo Marquez,9162842235,EHILKEY,Erik Hilkey,9165297736,DSUMMERS,Donald Summers,2138048188,32,63,41,335,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,707
-13485857.9433768,4674551.52950479,706,16150,A,Mercy Hospital Of Folsom,General Acute Care,1650,Creekside Drive,Folsom,CA,95630,Sacramento,OB16150,MERCY HOSPITAL OF FOLSOM,NullValue,NullValue,Engineering Manager,1650 Creekside Drive,NullValue,Folsom,CA,95630,9169387427,NullValue,9169837406,1989/06/17 00:00:00+00,1800/01/01 00:00:00+00,38.6702805,-121.1455231,"1650, Creekside Drive, Folsom, CA, 95630","1650 Creekside Drive, Folsom, CA 95630",,,,,,,,North Region,HTRAN,Hoa Tran,9162060588,ABASHARK,Ali Basharkhah,6192486389,MMCCLURE,Mark McClure,9168623976,6,7,3,353,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,708
-13076790.5964261,4016240.06269121,708,16164,A,Kaiser Foundation Hospital - Riverside,General Acute Care,10800,Magnolia Avenue,Riverside,CA,92505,Riverside,OB16164,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",NullValue,NullValue,NullValue,10800 Magnolia Avenue,NullValue,Riverside,CA,92505,9513532000,NullValue,9513534611,1989/09/11 00:00:00+00,1800/01/01 00:00:00+00,33.9063949,-117.4708086,"10800, Magnolia Avenue, Riverside, CA, 92505","10800 Magnolia Avenue, Riverside, CA 92505",,,,,,,,South Region,MLOLLIS,Michael Lollis,9167201230,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,31,58,39,336,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,710
-13576606.2713203,4548005.80135613,709,16166,A,San Ramon Regional Medical Center South Building,General Acute Care,7777,Norris Canyon Road,San Ramon,CA,94583,Contra Costa,OB16166,Golden State Rehabilitation Hospital,NullValue,NullValue,NullValue,7777 Norris Canyon Road,NullValue,San Ramon,CA,94583,5102758282,NullValue,,1989/08/11 00:00:00+00,1800/01/01 00:00:00+00,37.7772463,-121.9607292,"7777, Norris Canyon Road, San Ramon, CA, 94583","7777 Norris Canyon Road, San Ramon, CA 94583",,,,,,,,Central Region,BTREIS,Bart Treis,9162988743,BSTARKMAN,Bruce Starkman,9165918865,JKELLY,John Kelly,9164408478,9,16,10,41,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,711
-13046837.6272674,3862509.80445517,711,16186,A,San Diego County Psychiatric Hospital,Acute Psychiatric Hospital,3853,Rosecrans St,San Diego,CA,92110,San Diego,OB16186,San Diego County Psychiatric Hospital,NullValue,NullValue,NullValue,3851 Rosecrans Street,NullValue,San Diego,CA,92110,6196928211,NullValue,,1989/07/25 00:00:00+00,1800/01/01 00:00:00+00,32.7525864,-117.2017365,"3853, Rosecrans St, San Diego, CA, 92110","3853 Rosecrans St, San Diego, CA 92110",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,77,50,412,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,714
-13453900.4664113,4448212.14772411,104,10309,A,Memorial Hospital Los Banos,General Acute Care,520,W I St,Los Banos,CA,93635,Merced,OB10309,MEMORIAL HOSPITAL LOS BANOS,NullValue,NullValue,NullValue,520 West I Street,NullValue,Los Banos,CA,93635,2098260591,NullValue,2098261943,1967/08/31 00:00:00+00,1800/01/01 00:00:00+00,37.0652962,-120.8584442,"520, W I St, Los Banos, CA, 93635","520 W I St, Los Banos, CA 93635",,,,,,,,Central Region,GCHRISTIANSEN,George Christiansen,9094969509,DMAYER,Douglas Mayer,9165297701,ABILLIET,Adam Billiet,9162046950,14,27,13,256,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,716
-13100969.4792571,4030035.01104376,713,16222,A,Canyon Ridge Hospital,Acute Psychiatric Hospital,5353,G Street,Chino,CA,91710,San Bernardino,OB16222,Canyon Ridge Hospital,NullValue,NullValue,NullValue,5353 G Street,NullValue,Chino,CA,91710,9095903700,NullValue,,1990/01/11 00:00:00+00,1800/01/01 00:00:00+00,34.009182,-117.6880112,"5353, G Street, Chino, CA, 91710","5353 G Street, Chino, CA 91710",,,,,,,,South Region,MLOLLIS,Michael Lollis,9167201230,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,22,53,35,375,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,717
-13410300.6516331,4486432.01334288,105,10315,A,Mercy Medical Center,General Acute Care,333,Mercy Ave,Merced,CA,95340,Merced,OB10315,MERCY MEDICAL CENTER,NullValue,NullValue,NullValue,333 Mercy Avenue,NullValue,Merced,CA,95340,2095645000,NullValue,2095845096,1956/01/01 00:00:00+00,1800/01/01 00:00:00+00,37.3387648,-120.4667804,"333, Mercy Ave, Merced, CA, 95340","333 Mercy Ave, Merced, CA 95340",,,,,,,,Central Region,GCHRISTIANSEN,George Christiansen,9094969509,DMAYER,Douglas Mayer,9165297701,ABILLIET,Adam Billiet,9162046950,14,27,13,257,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,718
-13578624.5382162,4515547.80311924,715,16227,A,Fremont Hospital,Acute Psychiatric Hospital,39001,Sundale Drive,Fremont,CA,94538,Alameda,OB16227,Cpc Fremont Hospital,NullValue,NullValue,NullValue,39001 Sundale Drive,NullValue,Fremont,CA,94538,5107961100,NullValue,,1990/02/16 00:00:00+00,1800/01/01 00:00:00+00,37.5464268,-121.9788596,"39001, Sundale Drive, Fremont, CA, 94538","39001 Sundale Drive, Fremont, CA 94538",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,10,24,14,20,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,720
-13576641.5818628,4547983.14026817,716,16228,A,San Ramon Regional Medical Center,General Acute Care,6001,Norris Canyon Road,San Ramon,CA,94583,Contra Costa,OB16228,SAN RAMON REGIONAL MEDICAL CENTER,NullValue,NullValue,NullValue,6001 Norris Canyon Road,NullValue,San Ramon,CA,94583,9252759200,NullValue,9252750107,1990/02/12 00:00:00+00,1800/01/01 00:00:00+00,37.7770854,-121.9610464,"6001, Norris Canyon Road, San Ramon, CA, 94583","6001 Norris Canyon Road, San Ramon, CA 94583",,,,,,,,Central Region,BTREIS,Bart Treis,9162988743,BSTARKMAN,Bruce Starkman,9165918865,JKELLY,John Kelly,9164408478,9,16,10,42,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,722
-13377420.6143877,5091099.85079245,108,10321,A,Surprise Valley Community Hospital,General Acute Care,741,North Main St.,Cedarville,CA,96104,Modoc,OB10321,SURPRISE VALLEY COMMUNITY HOSPITAL,NullValue,NullValue,NullValue,Box 246,NullValue,Cedarville,CA,96104,9162796111,NullValue,NullValue,1953/07/01 00:00:00+00,1800/01/01 00:00:00+00,41.53179,-120.171414,"741, North Main St., Cedarville, CA, 96104","741 North Main St., Cedarville, CA 96104",,,,,,,,North Region,MABOLHASSANI,Masoud Abolhassani,9166284051,ABASHARK,Ali Basharkhah,6192486389,GPAUL,Gregory Paul,9165910354,1,1,1,260,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,725
-13128152.1849637,3990364.62187032,718,16234,A,UCI Health-Fountain Valley,General Acute Care,11250,Warner Ave.,Fountain Valley,CA,92708,Orange,OB16234,UCI HEALTH-FOUNTAIN VALLEY,NullValue,NullValue,NullValue,11250 WARNER AVENUE,NullValue,FOUNTAIN VALLEY,CA,92708,7149667279,NullValue,NullValue,1990/03/29 00:00:00+00,1800/01/01 00:00:00+00,33.7132607,-117.9321976,"11250, Warner Ave., Fountain Valley, CA, 92708","11250 Warner Ave., Fountain Valley, CA 92708",,,,,,,,South Los Angeles Region,JFARAG,Joseph Farag,9165484443,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,36,70,45,306,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,726
-13661842.3029827,4646246.63220735,719,16242,A,Kaiser Foundation Hospital - Santa Rosa,General Acute Care,401,Bicentennial Way,Santa Rosa,CA,95403,Sonoma,OB16242,KAISER FOUNDATION HOSPITAL - SANTA ROSA,NullValue,NullValue,NullValue,"1950 Franklin Street, 12th Floor",NullValue,Oakland,CA,94612,5109872122,NullValue,5109875059,1990/03/30 00:00:00+00,1800/01/01 00:00:00+00,38.4714851,-122.7264175,"401, Bicentennial Way, Santa Rosa, CA, 95403","401 Bicentennial Way, Santa Rosa, CA 95403",,,,CSMIP,68676,CSMIP,68669,North Region,KPOTTER,Keith Potter,5109672043,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,2,4,512,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,728
-13226491.8119985,4049637.71790068,721,16244,A,Los Robles Hospital & Medical Center - East Campus,General Acute Care,150,Via Merida,Westlake Village,CA,91362,Ventura,OB16244,LOS ROBLES HOSPITAL & MEDICAL CENTER - EAST CAMPUS,NullValue,NullValue,NullValue,150 Via Merida,NullValue,Thousand Oaks,CA,91360,8053795421,NullValue,NullValue,1990/03/21 00:00:00+00,1800/01/01 00:00:00+00,34.1550293,-118.8155975,"150, Via Merida, Westlake Village, CA, 91362","150 Via Merida, Westlake Village, CA 91362",,,,,,,,North Los Angeles Region,RHAGGART,Bob Haggarty,2138421077,JLEE,Jason Lee,8189171228,DCARTER,Devin Carter,9162842967,27,42,26,554,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,732
